mask_of_subjects_face,order_id,line_item_id,mask_quality,subject_class,number_of_heads
/refined_masks/mask_images3/mask_images2/147440-25132-1540423425-9-isabel.npy,25132,147440,good,human,1
/refined_masks/mask_images3/mask_images2/147440-25133-1540423569-61-isabel.npy,25133,147440,good,human,1
/refined_masks/mask_images3/mask_images2/147443-25138-1540423195-21-fitzy-bub.npy,25138,147443,good,dog,1
/refined_masks/mask_images3/mask_images2/147445-25140-1540421461-51-20171211-210555.npy,25140,147445,good,dog,1
/refined_masks/mask_images3/mask_images2/147446-25142-1540421014-75-814cdcca-3b92-4842-b4a3-ff3f6be618fb.npy,25142,147446,good,dog,1
/refined_masks/mask_images3/mask_images2/147446-25145-1540421704-32-3cd636a8-36b4-4ed3-b05c-eb78c41864a2.npy,25145,147446,good,human,1
/refined_masks/mask_images3/mask_images2/147446-25146-1540422252-39-b83e39fa-9dab-414f-9802-2f46009f8bb0.npy,25146,147446,good,human,1
/refined_masks/mask_images3/mask_images2/147446-25147-1540422960-97-b6e751b0-4874-4e52-ae33-8b55cd0fe6af.npy,25147,147446,good,human,1
/refined_masks/mask_images3/mask_images2/147446-25148-1540423319-12-4a7ca3ae-b1df-48e0-8c69-c4dddacbcc9f.npy,25148,147446,okay,human,1
/refined_masks/mask_images3/mask_images2/147446-25149-1540423540-83-16d48348-b923-4a7f-8dd9-9754a0ab9f07.npy,25149,147446,good,human,1
/refined_masks/mask_images3/mask_images2/147448-25154-1540424248-77-5f1b8430-688a-4e0d-ac7c-b889f4139353.npy,25154,147448,bad,dog,1
/refined_masks/mask_images3/mask_images2/147448-25155-1540424283-10-e51e9153-3970-4ddf-9769-9f96a0c6b06a.npy,25155,147448,bad,dog,1
/refined_masks/mask_images3/mask_images2/147448-25156-1540424323-21-80912e0a-a334-4db1-9a3a-5ae2c746595d.npy,25156,147448,good,dog,1
/refined_masks/mask_images3/mask_images2/147450-25157-1540424245-39-32012657-71fa-4b49-bf0f-102d64b376e6.npy,25157,147450,bad,cat,1
/refined_masks/mask_images3/mask_images2/147452-25159-1540424648-1-eadc6a3a-d21f-4fe5-b684-9b73fd83e228.npy,25159,147452,good,dog,1
/refined_masks/mask_images3/mask_images2/147452-25160-1540424668-60-8de76a1e-2d15-4e5d-98ae-0ef65f5fc094.npy,25160,147452,good,dog,1
/refined_masks/mask_images3/mask_images2/147453-25161-1540424571-49-3a8f8bc8-a5e9-43ef-b7e7-8a9c801d8e9f.npy,25161,147453,bad,cat,1
/refined_masks/mask_images3/mask_images2/147455-25163-1540424830-71-thumbnail.npy,25163,147455,good,dog,1
/refined_masks/mask_images3/mask_images2/147456-25170-1540424344-4-20180513-164154.npy,25170,147456,good,cat,1
/refined_masks/mask_images3/mask_images2/147456-25171-1540425057-76-giles.npy,25171,147456,good,cat,1
/refined_masks/mask_images3/mask_images2/147459-25172-1540424931-38-4ea0367a-4e0c-4531-b0ee-61c60acfd3ed.npy,25172,147459,bad,cat,1
/refined_masks/mask_images3/mask_images2/147460-25173-1540425115-90-1704-pp-013.npy,25173,147460,good,dog,1
/refined_masks/mask_images3/mask_images2/147462-25175-1540425407-18-fb-img-15404248671542.npy,25175,147462,good,human,1
/refined_masks/mask_images3/mask_images2/147463-25176-1540425608-15-44863279-283886008906504-6303227732264222720-n.npy,25176,147463,bad,dog,3
/refined_masks/mask_images3/mask_images2/147465-25177-1540425587-5-5975478344502957228.npy,25177,147465,good,cat,1
/refined_masks/mask_images3/mask_images2/147466-25179-1540425653-43-126a317d-c72f-4495-b66d-65957bd70dbb.npy,25179,147466,good,human,1
/refined_masks/mask_images3/mask_images2/147466-25180-1540425698-93-4c653b4b-399c-4a49-b434-070f267eedaf.npy,25180,147466,good,human,1
/refined_masks/mask_images3/mask_images2/147468-25182-1540425906-27-b0a2b3ce-3993-4ca7-a7c9-d09c9b67880f.npy,25182,147468,good,dog,1
/refined_masks/mask_images3/mask_images2/147469-25183-1540425573-32-2044e5af-c67b-42ae-aef9-589bc6e5971a.npy,25183,147469,good,dog,1
/refined_masks/mask_images3/mask_images2/147469-25184-1540425790-13-1c43f025-cb11-446c-9679-69d1cd900b0c.npy,25184,147469,bad,dog,1
/refined_masks/mask_images3/mask_images2/147477-25190-1540427179-21-img-20170911-213155-127.npy,25190,147477,good,dog,1
/refined_masks/mask_images3/mask_images2/147478-25201-1540427301-73-img-3098.npy,25201,147478,good,dog,1
/refined_masks/mask_images3/mask_images2/147480-25193-1540426359-10-130387b9-d586-4fd0-9559-30c70572d572.npy,25193,147480,good,human,1
/refined_masks/mask_images3/mask_images2/147482-25195-1540427953-8-829a7de1-151c-4702-ae64-0968957149ee.npy,25195,147482,okay,human,1
/refined_masks/mask_images3/mask_images2/147483-25197-1540428225-93-linda.npy,25197,147483,good,human,1
/refined_masks/mask_images3/mask_images2/147485-25199-1540428481-89-8e5019f6-ec4e-4492-9831-5bc3303f070b.npy,25199,147485,bad,dog,1
/refined_masks/mask_images3/mask_images2/147486-25200-1540428266-81-img-4721-3.npy,25200,147486,good,dog,1
/refined_masks/mask_images3/mask_images2/147487-25202-1540428962-22-img-5282.npy,25202,147487,good,cat,1
/refined_masks/mask_images3/mask_images2/147488-25203-1540428627-29-img-1590.npy,25203,147488,bad,dog,1
/refined_masks/mask_images3/mask_images2/147488-25204-1540428692-83-img-1590.npy,25204,147488,bad,dog,1
/refined_masks/mask_images3/mask_images2/147489-25205-1540428908-40-d98e30cc-ff4f-4078-9fd4-85ade0efe85e.npy,25205,147489,good,dog,1
/refined_masks/mask_images3/mask_images2/147493-25210-1540429308-58-20181023-185621.npy,25210,147493,good,dog,1
/refined_masks/mask_images3/mask_images2/147494-25211-1540429215-4-9b8f1c90-c524-4e65-be1d-051bcf4fc721.npy,25211,147494,good,human,1
/refined_masks/mask_images3/mask_images2/147495-25212-1540428965-2-1535e638-c3e0-4a7a-98bc-e723eadddd83.npy,25212,147495,good,human,1
/refined_masks/mask_images3/mask_images2/147498-25214-1540410914-84-c481b4de-aab4-47a8-97b5-dff5ec2c86d1.npy,25214,147498,good,dog,1
/refined_masks/mask_images3/mask_images2/147498-25215-1540412990-59-45763094-07c9-4cc0-8558-b42155e6d48c.npy,25215,147498,good,dog,1
/refined_masks/mask_images3/mask_images2/147498-25216-1540429108-1-a6161b73-aba6-4658-a4ed-20389e12b535.npy,25216,147498,bad,cat,1
/refined_masks/mask_images3/mask_images2/147499-25218-1540429692-38-91afb23d-d808-43ab-b9d1-b52fdebdf336.npy,25218,147499,good,cat,1
/refined_masks/mask_images3/mask_images2/147499-25219-1540429709-27-fc51fb1e-cc8f-44b8-b43a-1cba4de4b0d0.npy,25219,147499,good,cat,1
/refined_masks/mask_images3/mask_images2/147500-25221-1540429775-58-29542600-1811407845547531-6133302039148711629-n-1.npy,25221,147500,good,dog,1
/refined_masks/mask_images3/mask_images2/147501-25222-1540429858-46-a2b9a809-fb7a-456d-9343-c0acd7ecddb5.npy,25222,147501,good,dog,1
/refined_masks/mask_images3/mask_images2/147502-25223-1540429409-86-img-0364.npy,25223,147502,bad,dog,1
/refined_masks/mask_images3/mask_images2/147502-25225-1540429712-30-img-0683.npy,25225,147502,good,dog,1
/refined_masks/mask_images3/mask_images2/147503-25226-1540429986-66-img-1826.npy,25226,147503,okay,other,1
/refined_masks/mask_images3/mask_images2/147505-25229-1540430053-33-cee66581-2c69-4fd2-b979-ca4b68bb9d55.npy,25229,147505,good,human,1
/refined_masks/mask_images3/mask_images2/147505-25230-1540430154-49-fcc9645a-56a5-4cb0-a119-c65093ddfd14.npy,25230,147505,bad,human,1
/refined_masks/mask_images3/mask_images2/147507-25231-1540429951-25-6a2da773-2196-498a-bf30-c73cd7d2bb46.npy,25231,147507,good,human,1
/refined_masks/mask_images3/mask_images2/147509-25234-1540430028-80-2f624744-8048-4d33-8ee1-233348049afd.npy,25234,147509,okay,dog,1
/refined_masks/mask_images3/mask_images2/147511-25235-1540430587-79-20180619-130806-1.npy,25235,147511,good,cat,1
/refined_masks/mask_images3/mask_images2/147513-25236-1540430708-7-20181024-212443.npy,25236,147513,bad,dog,1
/refined_masks/mask_images3/mask_images2/147515-25240-1540430698-49-f051a6db-1b33-43cd-8513-1eca8d848d20.npy,25240,147515,good,dog,1
/refined_masks/mask_images3/mask_images2/147516-25241-1540430461-33-980a125a-26a3-4a69-b78e-5045d38d6f0f.npy,25241,147516,good,dog,1
/refined_masks/mask_images3/mask_images2/147516-25242-1540430610-46-766b9465-1ee7-4884-a252-a8d4f3471263.npy,25242,147516,good,dog,1
/refined_masks/mask_images3/mask_images2/147516-25243-1540430670-80-49036118-d930-4bee-aea4-816e822cedbf.npy,25243,147516,good,dog,1
/refined_masks/mask_images3/mask_images2/147517-25244-1540430925-79-dffbb04a-449b-4b6b-9ed3-c9ecc3ba7ae2.npy,25244,147517,bad,dog,1
/refined_masks/mask_images3/mask_images2/147518-25245-1540430770-14-2370.npy,25245,147518,good,dog,1
/refined_masks/mask_images3/mask_images2/147520-25247-1540430999-65-img-21261.npy,25247,147520,good,dog,1
/refined_masks/mask_images3/mask_images2/147522-25249-1540431228-68-katy-img-1763.npy,25249,147522,good,dog,1
/refined_masks/mask_images3/mask_images2/147522-25250-1540431336-41-katy-sue.npy,25250,147522,bad,dog,1
/refined_masks/mask_images3/mask_images2/147523-25254-1540431202-29-20170817-160953.npy,25254,147523,good,dog,1
/refined_masks/mask_images3/mask_images2/147524-25251-1540383184-10-976d678e-a039-44b3-9b80-3ed9b538a3f7.npy,25251,147524,bad,dog,1
/refined_masks/mask_images3/mask_images2/147524-25253-1540431046-52-db102ff0-69d0-46e4-89b4-310efe79bc6e.npy,25253,147524,good,dog,1
/refined_masks/mask_images3/mask_images2/147525-25255-1540431462-91-78e56d44-a367-4e54-90a2-edc306a281f0.npy,25255,147525,good,dog,1
/refined_masks/mask_images3/mask_images2/147526-25256-1540431552-16-19990046-10154420266676525-8030805737965021263-n.npy,25256,147526,bad,dog,2
/refined_masks/mask_images3/mask_images2/147527-25257-1540431630-19-20181024-161327.npy,25257,147527,good,human,1
/refined_masks/mask_images3/mask_images2/147528-25258-1540431712-67-img-1907.npy,25258,147528,bad,dog,1
/refined_masks/mask_images3/mask_images2/147529-25259-1540296760-36-img-3823.npy,25259,147529,good,dog,1
/refined_masks/mask_images3/mask_images2/147530-25260-1540431672-6-751769bc-f331-4bb1-b61b-d7bf6ec9639b.npy,25260,147530,good,dog,1
/refined_masks/mask_images3/mask_images2/147536-25265-1540431595-61-img-7358.npy,25265,147536,good,dog,1
/refined_masks/mask_images3/mask_images2/147537-25267-1540431973-72-b6da2316-4581-452b-95d7-1c8a4cff5160.npy,25267,147537,good,dog,1
/refined_masks/mask_images3/mask_images2/147539-25268-1540431809-24-a75c50c9-e414-4492-8c1e-9e227c36a3ce.npy,25268,147539,good,dog,1
/refined_masks/mask_images3/mask_images2/147540-25270-1540431598-82-32551631-fff2-4b3c-8dd0-3ae91b0e1358.npy,25270,147540,good,dog,1
/refined_masks/mask_images3/mask_images2/147541-25271-1540431750-73-682c6f9a-f347-4361-a5de-d85dad268030.npy,25271,147541,bad,cat,1
/refined_masks/mask_images3/mask_images2/147543-25274-1540432211-2-20180602-112647-1.npy,25274,147543,good,dog,1
/refined_masks/mask_images3/mask_images2/147544-25275-1540432139-97-img-0005.npy,25275,147544,bad,dog,1
/refined_masks/mask_images3/mask_images2/147544-25276-1540432469-78-img-0005.npy,25276,147544,bad,dog,1
/refined_masks/mask_images3/mask_images2/147545-25277-1540432551-81-image.npy,25277,147545,bad,human,1
/refined_masks/mask_images3/mask_images2/147550-25280-1540432834-86-sully-2.npy,25280,147550,good,dog,2
/refined_masks/mask_images3/mask_images2/147554-25282-1540433257-90-img-8604a-1.npy,25282,147554,good,human,1
/refined_masks/mask_images3/mask_images2/147555-25288-1540432847-42-82e217b9-e5fe-4f99-8519-b36b82b253aa.npy,25288,147555,good,dog,1
/refined_masks/mask_images3/mask_images2/147555-25289-1540432952-79-527c0320-44a9-4208-ba75-26617d5c48d5.npy,25289,147555,good,dog,1
/refined_masks/mask_images3/mask_images2/147558-25291-1540433904-70-bc158129-c7fa-425f-828e-122511472b28.npy,25291,147558,good,other,1
/refined_masks/mask_images3/mask_images2/147559-25292-1540433908-16-loulou.npy,25292,147559,good,cat,1
/refined_masks/mask_images3/mask_images2/147560-25293-1540433893-81-de2abc73-3b64-4be8-871f-699079dd882d.npy,25293,147560,good,other,0
/refined_masks/mask_images3/mask_images2/147561-25294-1540433997-15-a9d25670-46bf-49b3-bce6-4e27e1229724.npy,25294,147561,good,human,1
/refined_masks/mask_images3/mask_images2/147562-25295-1540433993-12-20181021-204128.npy,25295,147562,okay,dog,1
/refined_masks/mask_images3/mask_images2/147562-25296-1540434116-32-20181019-173717-1539993208164.npy,25296,147562,good,dog,1
/refined_masks/mask_images3/mask_images2/147563-25297-1540434306-49-3937dc19-2b91-42ab-9bbf-8140240b2067.npy,25297,147563,good,dog,1
/refined_masks/mask_images3/mask_images2/147564-25298-1540432123-2-0a9ad9a1-815e-4971-94fd-4105246ab9bb.npy,25298,147564,good,dog,1
/refined_masks/mask_images3/mask_images2/147565-25299-1540434251-87-snapchat-1075973978.npy,25299,147565,good,dog,1
/refined_masks/mask_images3/mask_images2/147569-25304-1540434181-63-image1-2.npy,25304,147569,good,dog,1
/refined_masks/mask_images3/mask_images2/147571-25310-1540434588-64-36d43496-59e4-4d67-a87b-6febb8416c33.npy,25310,147571,good,human,1
/refined_masks/mask_images3/mask_images2/147574-25306-1540434714-99-buddy.npy,25306,147574,good,dog,1
/refined_masks/mask_images3/mask_images2/147574-25307-1540434801-29-millie.npy,25307,147574,bad,dog,1
/refined_masks/mask_images3/mask_images2/147576-25323-1540434829-11-f14144d0-5ac4-4597-8d2e-4c5eeff3c699.npy,25323,147576,good,dog,1
/refined_masks/mask_images3/mask_images2/147577-25318-1540434901-15-2120f5ae-ccc4-4fc4-a371-d36ee16b2cb9.npy,25318,147577,good,dog,1
/refined_masks/mask_images3/mask_images2/147578-25322-1540435321-96-houlie.npy,25322,147578,good,dog,1
/refined_masks/mask_images3/mask_images2/147579-25324-1540434944-0-fb-img-1540434868437.npy,25324,147579,good,dog,1
/refined_masks/mask_images3/mask_images2/147581-25326-1540435025-16-26805231-10156131003204673-8350192966739037206-n.npy,25326,147581,good,dog,1
/refined_masks/mask_images3/mask_images2/147581-25327-1540435454-78-bear.npy,25327,147581,good,dog,1
/refined_masks/mask_images3/mask_images2/147583-25330-1540435773-96-img-6254.npy,25330,147583,good,dog,1
/refined_masks/mask_images3/mask_images2/147584-25331-1540435998-63-981114b9-663f-4785-8e1e-2ba6f4c7434a.npy,25331,147584,good,human,1
/refined_masks/mask_images3/mask_images2/147585-25333-1540434885-7-maverick.npy,25333,147585,bad,dog,1
/refined_masks/mask_images3/mask_images2/147585-25334-1540435037-16-maverick.npy,25334,147585,bad,dog,1
/refined_masks/mask_images3/mask_images2/147585-25335-1540435131-26-maverick.npy,25335,147585,bad,dog,1
/refined_masks/mask_images3/mask_images2/147586-25332-1540436021-85-aedf59a3-4848-43ea-98e8-138d21765d70.npy,25332,147586,okay,human,1
/refined_masks/mask_images3/mask_images2/147588-25336-1540435745-92-imagejpeg-0-01.npy,25336,147588,good,dog,1
/refined_masks/mask_images3/mask_images2/147588-25337-1540436062-14-imagejpeg-0-01.npy,25337,147588,good,dog,1
/refined_masks/mask_images3/mask_images2/147589-25341-1540436287-54-img-1722.npy,25341,147589,good,dog,1
/refined_masks/mask_images3/mask_images2/147589-25342-1540436423-6-img-0452.npy,25342,147589,bad,dog,1
/refined_masks/mask_images3/mask_images2/147590-25343-1540434456-10-32a1bddf-1a62-4bd3-b076-2f080198db3e.npy,25343,147590,good,dog,1
/refined_masks/mask_images3/mask_images2/147591-25346-1540436536-82-screen-shot-2018-10-25-at-20203-pm.npy,25346,147591,good,other,1
/refined_masks/mask_images3/mask_images2/147597-25355-1540436976-4-8b349360-5174-4750-90d9-46e6cc212085.npy,25355,147597,good,human,1
/refined_masks/mask_images3/mask_images2/147601-25362-1540437531-28-8f1b7483-0713-4510-865b-f0b2610979c8.npy,25362,147601,good,dog,1
/refined_masks/mask_images3/mask_images2/147604-25365-1540355112-9-lucca.npy,25365,147604,good,dog,1
/refined_masks/mask_images3/mask_images2/147606-25369-1540438271-61-9f0b9c0b-a932-48f8-8b3a-78d6538a686e.npy,25369,147606,good,dog,1
/refined_masks/mask_images3/mask_images2/147607-25371-1540436633-93-zig.npy,25371,147607,good,dog,1
/refined_masks/mask_images3/mask_images2/147615-25379-1540440300-61-c469ef65-b941-41e4-a43d-7bdcef1fd966.npy,25379,147615,bad,dog,1
/refined_masks/mask_images3/mask_images2/147616-25378-1540440298-62-buster.npy,25378,147616,good,dog,1
/refined_masks/mask_images3/mask_images2/147617-25380-1540440521-86-soph.npy,25380,147617,good,dog,1
/refined_masks/mask_images3/mask_images2/147619-25383-1540441252-83-dsc-0020.npy,25383,147619,good,dog,1
/refined_masks/mask_images3/mask_images2/147623-25388-1540443492-9-219717fa-d29f-4626-bc1b-34b2b70882ce.npy,25388,147623,good,dog,1
/refined_masks/mask_images3/mask_images2/147624-25389-1540443141-64-20181025-145020.npy,25389,147624,good,dog,1
/refined_masks/mask_images3/mask_images2/147624-25390-1540443230-1-20181025-145146.npy,25390,147624,bad,dog,1
/refined_masks/mask_images3/mask_images2/147625-25392-1540444539-50-0d42c98c-33fc-4cac-958b-5192152d5b97.npy,25392,147625,bad,dog,1
/refined_masks/mask_images3/mask_images2/147628-25397-1540445722-4-2b4d4066-265f-4b13-a4eb-1829c8e7983e.npy,25397,147628,okay,cat,1
/refined_masks/mask_images3/mask_images2/147629-25398-1540446044-73-cca28378-9d19-4c9d-92d3-d5701c725cfb.npy,25398,147629,good,dog,1
/refined_masks/mask_images3/mask_images2/147631-25399-1540445481-52-taffy.npy,25399,147631,bad,cat,1
/refined_masks/mask_images3/mask_images2/147635-25402-1540447470-80-235c1658-2f54-42d0-831a-2f921d062f0a.npy,25402,147635,good,dog,1
/refined_masks/mask_images3/mask_images2/147637-25405-1540446934-36-69b12f9a-4210-4897-8534-0388d81fbad3.npy,25405,147637,good,cat,1
/refined_masks/mask_images3/mask_images2/147637-25406-1540447406-54-9af38360-9b79-462f-ae22-9771a0275ab8.npy,25406,147637,good,dog,1
/refined_masks/mask_images3/mask_images2/147638-25410-1540447185-18-iromeo.npy,25410,147638,good,dog,1
/refined_masks/mask_images3/mask_images2/147638-25411-1540447358-39-screen-shot-2018-10-25-at-120202-am.npy,25411,147638,bad,dog,1
/refined_masks/mask_images3/mask_images2/147638-25412-1540448397-84-roman4.npy,25412,147638,good,dog,1
/refined_masks/mask_images3/mask_images2/147639-25416-1540449307-67-img-2278.npy,25416,147639,good,dog,1
/refined_masks/mask_images3/mask_images2/147640-25414-1540449010-33-a3217147-834d-42a2-a247-c943642231b8.npy,25414,147640,bad,dog,1
/refined_masks/mask_images3/mask_images2/147640-25415-1540449384-77-d8387a47-9d71-41a0-a9c0-bb0ce9545c10.npy,25415,147640,good,dog,1
/refined_masks/mask_images3/mask_images2/147641-25417-1540449454-10-eff649b2-fbd2-4a46-b669-574a6e8eb89f.npy,25417,147641,good,dog,1
/refined_masks/mask_images3/mask_images2/147642-25418-1540453286-55-ollie.npy,25418,147642,okay,dog,1
/refined_masks/mask_images3/mask_images2/147646-25424-1540450209-11-img-9508.npy,25424,147646,bad,dog,1
/refined_masks/mask_images3/mask_images2/147648-25426-1540452752-78-20170124-221637.npy,25426,147648,bad,human,1
/refined_masks/mask_images3/mask_images2/147649-25427-1540434378-56-1faaa558-1900-41e9-8033-618d35bcfdd1.npy,25427,147649,good,cat,1
